rank	file	frame	status	res_before	res_after	n_match	spread
159	0159_nbacourt_1196_frame_0006_png.rf.25bd13.jpg	nbacourt_1196_frame_0006_png.rf.25bd13	KEPT	2.141254425048828	2.141254425048828	79	0.212
160	0160_nbacourt_1773_frame_0011_png.rf.770271.jpg	nbacourt_1773_frame_0011_png.rf.770271	KEPT	2.138050079345703	2.138050079345703	61	0.400
161	0161_nbacourt_1697_frame_0010_png.rf.1804df.jpg	nbacourt_1697_frame_0010_png.rf.1804df	KEPT	2.1338770389556885	2.1338770389556885	38	0.420
162	0162_nbacourt_0749_frame_0004_png.rf.093f0a.jpg	nbacourt_0749_frame_0004_png.rf.093f0a	KEPT	2.131599187850952	2.131599187850952	80	0.180
163	0163_nbacourt_2165_frame_0021_png.rf.8a94d8.jpg	nbacourt_2165_frame_0021_png.rf.8a94d8	KEPT	2.1272687911987305	2.1272687911987305	20	0.000
164	0164_nbacourt_2198_frame_0003_png.rf.ca6d92.jpg	nbacourt_2198_frame_0003_png.rf.ca6d92	KEPT	2.124828815460205	2.124828815460205	109	0.317
165	0165_nbacourt_1612_frame_0009_png.rf.15ccfe.jpg	nbacourt_1612_frame_0009_png.rf.15ccfe	KEPT	2.11253023147583	2.11253023147583	78	0.412
166	0166_nbacourt_0797_frame_0004_png.rf.44797c.jpg	nbacourt_0797_frame_0004_png.rf.44797c	KEPT	2.112100124359131	2.112100124359131	73	0.391
167	0167_nbacourt_2157_frame_0015_png.rf.1bff98.jpg	nbacourt_2157_frame_0015_png.rf.1bff98	KEPT	2.099677801132202	2.099677801132202	57	0.294
168	0168_nbacourt_0593_frame_0003_png.rf.4a7dde.jpg	nbacourt_0593_frame_0003_png.rf.4a7dde	KEPT	2.0950934886932373	2.0950934886932373	52	0.345
169	0169_nbacourt_1265_frame_0006_png.rf.9adefa.jpg	nbacourt_1265_frame_0006_png.rf.9adefa	KEPT	2.0802407264709473	2.0802407264709473	88	0.374
170	0170_nbacourt_1226_frame_0006_png.rf.50d65a.jpg	nbacourt_1226_frame_0006_png.rf.50d65a	KEPT	2.0747389793395996	2.0747389793395996	76	0.445
171	0171_nbacourt_1699_frame_0010_png.rf.1be806.jpg	nbacourt_1699_frame_0010_png.rf.1be806	KEPT	2.0714144706726074	2.0714144706726074	29	0.000
172	0172_nbacourt_1636_frame_0009_png.rf.66a7da.jpg	nbacourt_1636_frame_0009_png.rf.66a7da	KEPT	2.0681650638580322	2.0681650638580322	67	0.198
173	0173_nbacourt_1968_frame_0031_png.rf.578c6e.jpg	nbacourt_1968_frame_0031_png.rf.578c6e	KEPT	2.0676634311676025	2.0676634311676025	51	0.237
174	0174_nbacourt_1390_frame_0007_png.rf.489d61.jpg	nbacourt_1390_frame_0007_png.rf.489d61	KEPT	2.0665009021759033	2.0665009021759033	79	0.290
175	0175_nbacourt_1408_frame_0007_png.rf.77042a.jpg	nbacourt_1408_frame_0007_png.rf.77042a	KEPT	2.0581109523773193	2.0581109523773193	74	0.316
176	0176_nbacourt_0772_frame_0004_png.rf.21840e.jpg	nbacourt_0772_frame_0004_png.rf.21840e	KEPT	2.0538206100463867	2.0538206100463867	60	0.348
177	0177_nbacourt_1474_frame_0007_png.rf.e9d502.jpg	nbacourt_1474_frame_0007_png.rf.e9d502	KEPT	2.0424022674560547	2.0424022674560547	110	0.284
178	0178_nbacourt_0163_frame_0001_png.rf.1c0416.jpg	nbacourt_0163_frame_0001_png.rf.1c0416	KEPT	2.035635471343994	2.035635471343994	38	0.343
179	0179_nbacourt_1557_frame_0008_png.rf.853645.jpg	nbacourt_1557_frame_0008_png.rf.853645	KEPT	2.033506155014038	2.033506155014038	73	0.192
180	0180_nbacourt_1919_frame_0018_png.rf.f6ad7d.jpg	nbacourt_1919_frame_0018_png.rf.f6ad7d	KEPT	2.031505823135376	2.031505823135376	97	0.312
181	0181_nbacourt_0707_frame_0003_png.rf.cccb7e.jpg	nbacourt_0707_frame_0003_png.rf.cccb7e	KEPT	2.0303337574005127	2.0303337574005127	70	0.435
182	0182_nbacourt_0445_frame_0002_png.rf.94ec2a.jpg	nbacourt_0445_frame_0002_png.rf.94ec2a	KEPT	2.0301074981689453	2.0301074981689453	183	0.268
183	0183_nbacourt_0186_frame_0001_png.rf.3e5056.jpg	nbacourt_0186_frame_0001_png.rf.3e5056	KEPT	2.02878475189209	2.02878475189209	45	0.316
184	0184_nbacourt_1774_frame_0011_png.rf.7bf6f2.jpg	nbacourt_1774_frame_0011_png.rf.7bf6f2	KEPT	2.0284552574157715	2.0284552574157715	103	0.326
185	0185_nbacourt_0812_frame_0004_png.rf.5543b2.jpg	nbacourt_0812_frame_0004_png.rf.5543b2	KEPT	2.027977466583252	2.027977466583252	110	0.475
186	0186_nbacourt_0800_frame_0004_png.rf.4750f4.jpg	nbacourt_0800_frame_0004_png.rf.4750f4	KEPT	2.025862455368042	2.025862455368042	65	0.234
187	0187_nbacourt_0102_frame_0000_png.rf.c08217.jpg	nbacourt_0102_frame_0000_png.rf.c08217	KEPT	2.025855779647827	2.025855779647827	54	0.259
188	0188_nbacourt_1229_frame_0006_png.rf.5c34bc.jpg	nbacourt_1229_frame_0006_png.rf.5c34bc	KEPT	2.021496534347534	2.021496534347534	130	0.270
189	0189_nbacourt_1969_frame_0031_png.rf.6bbbca.jpg	nbacourt_1969_frame_0031_png.rf.6bbbca	KEPT	2.018564224243164	2.018564224243164	56	0.369
190	0190_nbacourt_0124_frame_0000_png.rf.e6acf8.jpg	nbacourt_0124_frame_0000_png.rf.e6acf8	KEPT	2.0112452507019043	2.0112452507019043	62	0.435
191	0191_nbacourt_0801_frame_0004_png.rf.4769be.jpg	nbacourt_0801_frame_0004_png.rf.4769be	KEPT	2.009382963180542	2.009382963180542	77	0.542
192	0192_nbacourt_0253_frame_0001_png.rf.99aa92.jpg	nbacourt_0253_frame_0001_png.rf.99aa92	KEPT	2.0055959224700928	2.0055959224700928	62	0.241
193	0193_nbacourt_0657_frame_0003_png.rf.968ffa.jpg	nbacourt_0657_frame_0003_png.rf.968ffa	KEPT	2.0029492378234863	2.0029492378234863	56	0.306
194	0194_nbacourt_1434_frame_0007_png.rf.a3980e.jpg	nbacourt_1434_frame_0007_png.rf.a3980e	KEPT	1.995302677154541	1.995302677154541	126	0.381
195	0195_nbacourt_0425_frame_0002_png.rf.85b17d.jpg	nbacourt_0425_frame_0002_png.rf.85b17d	KEPT	1.995100975036621	1.995100975036621	72	0.309
196	0196_nbacourt_1148_frame_0005_png.rf.eaa329.jpg	nbacourt_1148_frame_0005_png.rf.eaa329	KEPT	1.994936227798462	1.994936227798462	62	0.284
197	0197_nbacourt_1976_frame_0035_png.rf.fe0bd4.jpg	nbacourt_1976_frame_0035_png.rf.fe0bd4	KEPT	1.9934055805206299	1.9934055805206299	93	0.308
198	0198_nbacourt_1846_frame_0013_png.rf.91588b.jpg	nbacourt_1846_frame_0013_png.rf.91588b	KEPT	1.9929654598236084	1.9929654598236084	76	0.426
199	0199_nbacourt_1357_frame_0007_png.rf.1ba7c0.jpg	nbacourt_1357_frame_0007_png.rf.1ba7c0	KEPT	1.9859635829925537	1.9859635829925537	50	0.312
200	0200_nbacourt_1233_frame_0006_png.rf.604ad6.jpg	nbacourt_1233_frame_0006_png.rf.604ad6	KEPT	1.9853264093399048	1.9853264093399048	49	0.382
201	0201_nbacourt_1402_frame_0007_png.rf.644b7a.jpg	nbacourt_1402_frame_0007_png.rf.644b7a	KEPT	1.983200192451477	1.983200192451477	108	0.219
202	0202_nbacourt_1975_frame_0035_png.rf.65b646.jpg	nbacourt_1975_frame_0035_png.rf.65b646	KEPT	1.9822876453399658	1.9822876453399658	91	0.291
203	0203_nbacourt_2060_frame_0005_png.rf.00c43a.jpg	nbacourt_2060_frame_0005_png.rf.00c43a	KEPT	1.9795280694961548	1.9795280694961548	89	0.209
204	0204_nbacourt_2137_frame_0010_png.rf.123aa8.jpg	nbacourt_2137_frame_0010_png.rf.123aa8	KEPT	1.9711401462554932	1.9711401462554932	77	0.191
205	0205_nbacourt_1240_frame_0006_png.rf.6c3bf1.jpg	nbacourt_1240_frame_0006_png.rf.6c3bf1	KEPT	1.9687198400497437	1.9687198400497437	54	0.176
206	0206_nbacourt_0918_frame_0004_png.rf.d81b43.jpg	nbacourt_0918_frame_0004_png.rf.d81b43	KEPT	1.9636502265930176	1.9636502265930176	66	0.406
207	0207_nbacourt_1297_frame_0006_png.rf.d1bb5a.jpg	nbacourt_1297_frame_0006_png.rf.d1bb5a	KEPT	1.960687279701233	1.960687279701233	92	0.272
208	0208_nbacourt_0777_frame_0004_png.rf.278e4d.jpg	nbacourt_0777_frame_0004_png.rf.278e4d	KEPT	1.959816336631775	1.959816336631775	65	0.235
209	0209_nbacourt_1448_frame_0007_png.rf.bd80b0.jpg	nbacourt_1448_frame_0007_png.rf.bd80b0	KEPT	1.958935022354126	1.958935022354126	80	0.305
210	0210_nbacourt_1119_frame_0005_png.rf.c920ac.jpg	nbacourt_1119_frame_0005_png.rf.c920ac	KEPT	1.9509429931640625	1.9509429931640625	100	0.208
211	0211_nbacourt_1367_frame_0007_png.rf.2a8b03.jpg	nbacourt_1367_frame_0007_png.rf.2a8b03	KEPT	1.9489119052886963	1.9489119052886963	124	0.337
212	0212_nbacourt_1762_frame_0011_png.rf.4686fa.jpg	nbacourt_1762_frame_0011_png.rf.4686fa	KEPT	1.9476338624954224	1.9476338624954224	99	0.290
213	0213_nbacourt_0209_frame_0001_png.rf.58bb3a.jpg	nbacourt_0209_frame_0001_png.rf.58bb3a	KEPT	1.9476161003112793	1.9476161003112793	35	0.000
214	0214_nbacourt_1473_frame_0007_png.rf.e953d0.jpg	nbacourt_1473_frame_0007_png.rf.e953d0	KEPT	1.9466649293899536	1.9466649293899536	74	0.290
215	0215_nbacourt_0393_frame_0002_png.rf.555a2d.jpg	nbacourt_0393_frame_0002_png.rf.555a2d	KEPT	1.9464296102523804	1.9464296102523804	48	0.354
216	0216_nbacourt_0197_frame_0001_png.rf.49c02e.jpg	nbacourt_0197_frame_0001_png.rf.49c02e	KEPT	1.9408557415008545	1.9408557415008545	45	0.200
217	0217_nbacourt_1019_frame_0005_png.rf.50ac4a.jpg	nbacourt_1019_frame_0005_png.rf.50ac4a	KEPT	1.9332423210144043	1.9332423210144043	100	0.191
218	0218_nbacourt_1777_frame_0011_png.rf.842bc5.jpg	nbacourt_1777_frame_0011_png.rf.842bc5	KEPT	1.9324688911437988	1.9324688911437988	107	0.532
219	0219_nbacourt_0704_frame_0003_png.rf.c7d636.jpg	nbacourt_0704_frame_0003_png.rf.c7d636	KEPT	1.9307557344436646	1.9307557344436646	52	0.389
220	0220_nbacourt_1978_frame_0036_png.rf.be8ec8.jpg	nbacourt_1978_frame_0036_png.rf.be8ec8	KEPT	1.9269013404846191	1.9269013404846191	92	0.303
221	0221_nbacourt_1389_frame_0007_png.rf.477bbd.jpg	nbacourt_1389_frame_0007_png.rf.477bbd	KEPT	1.9261257648468018	1.9261257648468018	91	0.164
222	0222_nbacourt_0329_frame_0002_png.rf.0163d6.jpg	nbacourt_0329_frame_0002_png.rf.0163d6	KEPT	1.9208747148513794	1.9208747148513794	93	0.615
223	0223_nbacourt_1393_frame_0007_png.rf.4f06d2.jpg	nbacourt_1393_frame_0007_png.rf.4f06d2	KEPT	1.9188976287841797	1.9188976287841797	79	0.312
224	0224_nbacourt_0935_frame_0004_png.rf.ed1298.jpg	nbacourt_0935_frame_0004_png.rf.ed1298	KEPT	1.9077508449554443	1.9077508449554443	103	0.301
225	0225_nbacourt_1914_frame_0018_png.rf.7fed67.jpg	nbacourt_1914_frame_0018_png.rf.7fed67	KEPT	1.905083417892456	1.905083417892456	98	0.250
226	0226_nbacourt_1701_frame_0010_png.rf.20af43.jpg	nbacourt_1701_frame_0010_png.rf.20af43	KEPT	1.9048099517822266	1.9048099517822266	69	0.234
227	0227_nbacourt_0746_frame_0004_png.rf.04b1be.jpg	nbacourt_0746_frame_0004_png.rf.04b1be	KEPT	1.8995134830474854	1.8995134830474854	95	0.571
228	0228_nbacourt_1595_frame_0008_png.rf.e91896.jpg	nbacourt_1595_frame_0008_png.rf.e91896	KEPT	1.8985514640808105	1.8985514640808105	82	0.304
229	0229_nbacourt_0843_frame_0004_png.rf.73ad50.jpg	nbacourt_0843_frame_0004_png.rf.73ad50	KEPT	1.884141206741333	1.884141206741333	70	0.243
230	0230_nbacourt_1258_frame_0006_png.rf.8b6c4e.jpg	nbacourt_1258_frame_0006_png.rf.8b6c4e	KEPT	1.883345603942871	1.883345603942871	47	0.132
231	0231_nbacourt_0814_frame_0004_png.rf.55b35f.jpg	nbacourt_0814_frame_0004_png.rf.55b35f	KEPT	1.882333517074585	1.882333517074585	76	0.318
232	0232_nbacourt_1266_frame_0006_png.rf.9dd03f.jpg	nbacourt_1266_frame_0006_png.rf.9dd03f	KEPT	1.8810895681381226	1.8810895681381226	70	0.376
233	0233_nbacourt_0750_frame_0004_png.rf.0a04c4.jpg	nbacourt_0750_frame_0004_png.rf.0a04c4	KEPT	1.8807469606399536	1.8807469606399536	112	0.421
234	0234_nbacourt_1496_frame_0008_png.rf.0b5b73.jpg	nbacourt_1496_frame_0008_png.rf.0b5b73	KEPT	1.8706042766571045	1.8706042766571045	62	0.328
235	0235_nbacourt_2192_frame_0003_png.rf.2782c8.jpg	nbacourt_2192_frame_0003_png.rf.2782c8	KEPT	1.8705666065216064	1.8705666065216064	41	0.246
236	0236_nbacourt_0794_frame_0004_png.rf.424936.jpg	nbacourt_0794_frame_0004_png.rf.424936	KEPT	1.8650377988815308	1.8650377988815308	84	0.473
237	0237_nbacourt_2231_frame_0007_png.rf.abbdbb.jpg	nbacourt_2231_frame_0007_png.rf.abbdbb	KEPT	1.8629896640777588	1.8629896640777588	88	0.370
238	0238_nbacourt_1804_frame_0012_png.rf.1f5dc5.jpg	nbacourt_1804_frame_0012_png.rf.1f5dc5	KEPT	1.8617862462997437	1.8617862462997437	63	0.412
239	0239_nbacourt_1816_frame_0012_png.rf.ac1c81.jpg	nbacourt_1816_frame_0012_png.rf.ac1c81	KEPT	1.856811761856079	1.856811761856079	105	0.274
240	0240_nbacourt_0885_frame_0004_png.rf.a99116.jpg	nbacourt_0885_frame_0004_png.rf.a99116	KEPT	1.8525913953781128	1.8525913953781128	91	0.390
241	0241_nbacourt_2204_frame_0004_png.rf.24b483.jpg	nbacourt_2204_frame_0004_png.rf.24b483	KEPT	1.8514041900634766	1.8514041900634766	48	0.347
242	0242_nbacourt_1311_frame_0006_png.rf.dd4d77.jpg	nbacourt_1311_frame_0006_png.rf.dd4d77	KEPT	1.8474218845367432	1.8474218845367432	63	0.382
243	0243_nbacourt_1399_frame_0007_png.rf.5b832c.jpg	nbacourt_1399_frame_0007_png.rf.5b832c	KEPT	1.8472074270248413	1.8472074270248413	76	0.373
244	0244_nbacourt_1791_frame_0011_png.rf.d04fe8.jpg	nbacourt_1791_frame_0011_png.rf.d04fe8	KEPT	1.8455371856689453	1.8455371856689453	85	0.413
245	0245_nbacourt_2014_frame_0002_png.rf.8828dc.jpg	nbacourt_2014_frame_0002_png.rf.8828dc	KEPT	1.8445124626159668	1.8445124626159668	37	0.263
246	0246_nbacourt_1016_frame_0005_png.rf.4df2c4.jpg	nbacourt_1016_frame_0005_png.rf.4df2c4	KEPT	1.843981385231018	1.843981385231018	54	0.269
247	0247_nbacourt_1364_frame_0007_png.rf.294954.jpg	nbacourt_1364_frame_0007_png.rf.294954	KEPT	1.8435757160186768	1.8435757160186768	123	0.397
248	0248_nbacourt_0506_frame_0002_png.rf.e02054.jpg	nbacourt_0506_frame_0002_png.rf.e02054	KEPT	1.841134786605835	1.841134786605835	97	0.314
249	0249_nbacourt_0473_frame_0002_png.rf.b7ba9d.jpg	nbacourt_0473_frame_0002_png.rf.b7ba9d	KEPT	1.8400945663452148	1.8400945663452148	72	0.353
250	0250_nbacourt_0203_frame_0001_png.rf.54812f.jpg	nbacourt_0203_frame_0001_png.rf.54812f	KEPT	1.839897632598877	1.839897632598877	39	0.644
251	0251_nbacourt_1506_frame_0008_png.rf.1a013d.jpg	nbacourt_1506_frame_0008_png.rf.1a013d	KEPT	1.8351373672485352	1.8351373672485352	64	0.310
252	0252_nbacourt_1306_frame_0006_png.rf.d704bd.jpg	nbacourt_1306_frame_0006_png.rf.d704bd	KEPT	1.8336193561553955	1.8336193561553955	111	0.355
253	0253_nbacourt_1923_frame_0019_png.rf.3e216e.jpg	nbacourt_1923_frame_0019_png.rf.3e216e	SNAPPED	3.1446385383605957	1.8318090438842773	199	0.528
254	0254_nbacourt_0834_frame_0004_png.rf.6bb0be.jpg	nbacourt_0834_frame_0004_png.rf.6bb0be	KEPT	1.8295488357543945	1.8295488357543945	78	0.185
255	0255_nbacourt_0954_frame_0005_png.rf.043da4.jpg	nbacourt_0954_frame_0005_png.rf.043da4	KEPT	1.8278318643569946	1.8278318643569946	87	0.561
256	0256_nbacourt_1238_frame_0006_png.rf.68470a.jpg	nbacourt_1238_frame_0006_png.rf.68470a	KEPT	1.82184898853302	1.82184898853302	99	0.273
257	0257_nbacourt_1232_frame_0006_png.rf.5e8642.jpg	nbacourt_1232_frame_0006_png.rf.5e8642	KEPT	1.8216217756271362	1.8216217756271362	90	0.347
258	0258_nbacourt_2235_frame_0008_png.rf.b35723.jpg	nbacourt_2235_frame_0008_png.rf.b35723	KEPT	1.8205050230026245	1.8205050230026245	95	0.412
259	0259_nbacourt_0908_frame_0004_png.rf.c6e91f.jpg	nbacourt_0908_frame_0004_png.rf.c6e91f	KEPT	1.8177688121795654	1.8177688121795654	125	0.399
260	0260_nbacourt_0920_frame_0004_png.rf.dad5bb.jpg	nbacourt_0920_frame_0004_png.rf.dad5bb	KEPT	1.8131601810455322	1.8131601810455322	84	0.185
261	0261_nbacourt_0444_frame_0002_png.rf.9255a8.jpg	nbacourt_0444_frame_0002_png.rf.9255a8	KEPT	1.8101305961608887	1.8101305961608887	104	0.282
262	0262_nbacourt_1970_frame_0031_png.rf.93ca91.jpg	nbacourt_1970_frame_0031_png.rf.93ca91	KEPT	1.8069002628326416	1.8069002628326416	51	0.355
263	0263_nbacourt_1013_frame_0005_png.rf.4af3d1.jpg	nbacourt_1013_frame_0005_png.rf.4af3d1	KEPT	1.8063552379608154	1.8063552379608154	100	0.334
264	0264_nbacourt_2243_frame_0010_png.rf.916441.jpg	nbacourt_2243_frame_0010_png.rf.916441	KEPT	1.8024933338165283	1.8024933338165283	43	0.366
265	0265_nbacourt_0855_frame_0004_png.rf.7ef791.jpg	nbacourt_0855_frame_0004_png.rf.7ef791	KEPT	1.8011672496795654	1.8011672496795654	81	0.180
266	0266_nbacourt_1977_frame_0036_png.rf.159ae8.jpg	nbacourt_1977_frame_0036_png.rf.159ae8	KEPT	1.7981336116790771	1.7981336116790771	91	0.319
267	0267_nbacourt_2082_frame_0006_png.rf.80a599.jpg	nbacourt_2082_frame_0006_png.rf.80a599	KEPT	1.787510871887207	1.787510871887207	60	0.341
268	0268_nbacourt_1951_frame_0024_png.rf.0e6f62.jpg	nbacourt_1951_frame_0024_png.rf.0e6f62	KEPT	1.778386116027832	1.778386116027832	31	0.000
269	0269_nbacourt_0931_frame_0004_png.rf.e95a32.jpg	nbacourt_0931_frame_0004_png.rf.e95a32	KEPT	1.777970790863037	1.777970790863037	90	0.300
270	0270_nbacourt_1280_frame_0006_png.rf.b70486.jpg	nbacourt_1280_frame_0006_png.rf.b70486	KEPT	1.775195837020874	1.775195837020874	125	0.320
271	0271_nbacourt_0773_frame_0004_png.rf.220d82.jpg	nbacourt_0773_frame_0004_png.rf.220d82	KEPT	1.772375226020813	1.772375226020813	75	0.368
272	0272_nbacourt_0204_frame_0001_png.rf.54b766.jpg	nbacourt_0204_frame_0001_png.rf.54b766	KEPT	1.771686315536499	1.771686315536499	92	0.555
273	0273_nbacourt_1065_frame_0005_png.rf.8b0c14.jpg	nbacourt_1065_frame_0005_png.rf.8b0c14	KEPT	1.7703063488006592	1.7703063488006592	94	0.341
274	0274_nbacourt_0758_frame_0004_png.rf.131e2b.jpg	nbacourt_0758_frame_0004_png.rf.131e2b	KEPT	1.767048954963684	1.767048954963684	85	0.299
275	0275_nbacourt_0911_frame_0004_png.rf.c8e44b.jpg	nbacourt_0911_frame_0004_png.rf.c8e44b	KEPT	1.7640621662139893	1.7640621662139893	76	0.286
276	0276_nbacourt_0769_frame_0004_png.rf.1e0c93.jpg	nbacourt_0769_frame_0004_png.rf.1e0c93	KEPT	1.7629754543304443	1.7629754543304443	90	0.286
277	0277_nbacourt_1716_frame_0010_png.rf.697ea1.jpg	nbacourt_1716_frame_0010_png.rf.697ea1	KEPT	1.762157678604126	1.762157678604126	71	0.313
278	0278_nbacourt_1045_frame_0005_png.rf.78ae41.jpg	nbacourt_1045_frame_0005_png.rf.78ae41	KEPT	1.7573904991149902	1.7573904991149902	112	0.373
279	0279_nbacourt_1742_frame_0010_png.rf.c289d3.jpg	nbacourt_1742_frame_0010_png.rf.c289d3	KEPT	1.7505156993865967	1.7505156993865967	52	0.139
280	0280_nbacourt_1158_frame_0005_png.rf.f3a016.jpg	nbacourt_1158_frame_0005_png.rf.f3a016	KEPT	1.7493391036987305	1.7493391036987305	106	0.339
281	0281_nbacourt_1379_frame_0007_png.rf.3a426f.jpg	nbacourt_1379_frame_0007_png.rf.3a426f	KEPT	1.7492694854736328	1.7492694854736328	100	0.243
282	0282_nbacourt_0011_frame_0000_png.rf.1a02b3.jpg	nbacourt_0011_frame_0000_png.rf.1a02b3	KEPT	1.748864769935608	1.748864769935608	72	0.372
283	0283_nbacourt_0103_frame_0000_png.rf.c09147.jpg	nbacourt_0103_frame_0000_png.rf.c09147	KEPT	1.7470698356628418	1.7470698356628418	26	0.000
284	0284_nbacourt_0489_frame_0002_png.rf.cc0bc6.jpg	nbacourt_0489_frame_0002_png.rf.cc0bc6	KEPT	1.7462362051010132	1.7462362051010132	72	0.199
285	0285_nbacourt_1469_frame_0007_png.rf.e45908.jpg	nbacourt_1469_frame_0007_png.rf.e45908	KEPT	1.7414811849594116	1.7414811849594116	77	0.208
286	0286_nbacourt_2015_frame_0002_png.rf.9924bf.jpg	nbacourt_2015_frame_0002_png.rf.9924bf	KEPT	1.7408130168914795	1.7408130168914795	139	0.310
287	0287_nbacourt_1724_frame_0010_png.rf.834bd6.jpg	nbacourt_1724_frame_0010_png.rf.834bd6	KEPT	1.7399845123291016	1.7399845123291016	45	0.163
288	0288_nbacourt_1030_frame_0005_png.rf.63ff8d.jpg	nbacourt_1030_frame_0005_png.rf.63ff8d	KEPT	1.7379767894744873	1.7379767894744873	68	0.377
289	0289_nbacourt_2066_frame_0005_png.rf.8286ac.jpg	nbacourt_2066_frame_0005_png.rf.8286ac	KEPT	1.7369139194488525	1.7369139194488525	84	0.286
290	0290_nbacourt_1095_frame_0005_png.rf.b28741.jpg	nbacourt_1095_frame_0005_png.rf.b28741	KEPT	1.7335264682769775	1.7335264682769775	54	0.142
291	0291_nbacourt_0309_frame_0001_png.rf.e9382c.jpg	nbacourt_0309_frame_0001_png.rf.e9382c	KEPT	1.7329305410385132	1.7329305410385132	66	0.311
292	0292_nbacourt_1584_frame_0008_png.rf.d11b3b.jpg	nbacourt_1584_frame_0008_png.rf.d11b3b	KEPT	1.7304060459136963	1.7304060459136963	66	0.192
293	0293_nbacourt_1858_frame_0014_png.rf.1c71ae.jpg	nbacourt_1858_frame_0014_png.rf.1c71ae	KEPT	1.7289385795593262	1.7289385795593262	81	0.420
294	0294_nbacourt_2084_frame_0006_png.rf.90210b.jpg	nbacourt_2084_frame_0006_png.rf.90210b	KEPT	1.7283201217651367	1.7283201217651367	36	0.000
295	0295_nbacourt_1950_frame_0024_png.rf.09450c.jpg	nbacourt_1950_frame_0024_png.rf.09450c	KEPT	1.7273446321487427	1.7273446321487427	29	0.000
296	0296_nbacourt_1782_frame_0011_png.rf.a2276f.jpg	nbacourt_1782_frame_0011_png.rf.a2276f	KEPT	1.7266061305999756	1.7266061305999756	100	0.531
297	0297_nbacourt_1563_frame_0008_png.rf.a379a2.jpg	nbacourt_1563_frame_0008_png.rf.a379a2	KEPT	1.7250044345855713	1.7250044345855713	80	0.392
298	0298_nbacourt_0763_frame_0004_png.rf.177304.jpg	nbacourt_0763_frame_0004_png.rf.177304	KEPT	1.7228844165802002	1.7228844165802002	105	0.390
299	0299_nbacourt_2036_frame_0003_png.rf.d46a6c.jpg	nbacourt_2036_frame_0003_png.rf.d46a6c	KEPT	1.7188509702682495	1.7188509702682495	107	0.428
300	0300_nbacourt_1223_frame_0006_png.rf.4c8d85.jpg	nbacourt_1223_frame_0006_png.rf.4c8d85	KEPT	1.714087963104248	1.714087963104248	131	0.610
301	0301_nbacourt_1215_frame_0006_png.rf.4568c0.jpg	nbacourt_1215_frame_0006_png.rf.4568c0	KEPT	1.7022695541381836	1.7022695541381836	61	0.196
302	0302_nbacourt_1214_frame_0006_png.rf.4559cf.jpg	nbacourt_1214_frame_0006_png.rf.4559cf	KEPT	1.697360873222351	1.697360873222351	124	0.351
303	0303_nbacourt_0974_frame_0005_png.rf.176404.jpg	nbacourt_0974_frame_0005_png.rf.176404	KEPT	1.696225643157959	1.696225643157959	124	0.459
304	0304_nbacourt_0947_frame_0004_png.rf.ffda48.jpg	nbacourt_0947_frame_0004_png.rf.ffda48	KEPT	1.6959545612335205	1.6959545612335205	53	0.234
305	0305_nbacourt_0900_frame_0004_png.rf.b8bbf7.jpg	nbacourt_0900_frame_0004_png.rf.b8bbf7	KEPT	1.6952929496765137	1.6952929496765137	44	0.325
306	0306_nbacourt_1674_frame_0009_png.rf.c43ebf.jpg	nbacourt_1674_frame_0009_png.rf.c43ebf	KEPT	1.6911500692367554	1.6911500692367554	64	0.140
307	0307_nbacourt_1188_frame_0006_png.rf.19787e.jpg	nbacourt_1188_frame_0006_png.rf.19787e	KEPT	1.6803603172302246	1.6803603172302246	71	0.401
308	0308_nbacourt_1765_frame_0011_png.rf.555a9b.jpg	nbacourt_1765_frame_0011_png.rf.555a9b	KEPT	1.679002046585083	1.679002046585083	98	0.402
309	0309_nbacourt_0492_frame_0002_png.rf.cf4f37.jpg	nbacourt_0492_frame_0002_png.rf.cf4f37	KEPT	1.6785097122192383	1.6785097122192383	139	0.471
310	0310_nbacourt_1409_frame_0007_png.rf.7a2d1a.jpg	nbacourt_1409_frame_0007_png.rf.7a2d1a	KEPT	1.6686375141143799	1.6686375141143799	105	0.222
311	0311_nbacourt_0307_frame_0001_png.rf.e810d7.jpg	nbacourt_0307_frame_0001_png.rf.e810d7	KEPT	1.6615426540374756	1.6615426540374756	75	0.422
312	0312_nbacourt_0505_frame_0002_png.rf.e000b1.jpg	nbacourt_0505_frame_0002_png.rf.e000b1	SNAPPED	1.7775062322616577	1.660149335861206	58	0.451
313	0313_nbacourt_0199_frame_0001_png.rf.4f3c08.jpg	nbacourt_0199_frame_0001_png.rf.4f3c08	KEPT	1.6580700874328613	1.6580700874328613	34	0.000
314	0314_nbacourt_0271_frame_0001_png.rf.b04f44.jpg	nbacourt_0271_frame_0001_png.rf.b04f44	KEPT	1.657277226448059	1.657277226448059	98	0.361
315	0315_nbacourt_1049_frame_0005_png.rf.7b82ed.jpg	nbacourt_1049_frame_0005_png.rf.7b82ed	KEPT	1.6513779163360596	1.6513779163360596	111	0.262
316	0316_nbacourt_1175_frame_0005_png.rf.ff86fe.jpg	nbacourt_1175_frame_0005_png.rf.ff86fe	KEPT	1.6513779163360596	1.6513779163360596	118	0.304
