rank	file	frame	game	floor_frac	old-aug_sane	old-aug_res	old-aug_match	old-aug_pts	NEW-33_sane	NEW-33_res	NEW-33_match	NEW-33_pts	NEW-grid_sane	NEW-grid_res	NEW-grid_match	NEW-grid_pts
0	0000_8Ap3jYl0nAA_s1320_t0002.jpg	8Ap3jYl0nAA_s1320_t0002	2019 TOR@PHI	0.150	0	nan	0	10	1	nan	19	10	0	nan	0	11
1	0001_8Ap3jYl0nAA_s1320_t0004.jpg	8Ap3jYl0nAA_s1320_t0004	2019 TOR@PHI	0.182	1	5.022578716278076	37	10	0	nan	0	0	0	nan	0	0
2	0002_8Ap3jYl0nAA_s1320_t0040.jpg	8Ap3jYl0nAA_s1320_t0040	2019 TOR@PHI	0.130	0	nan	0	0	0	nan	0	0	0	nan	0	0
3	0003_8Ap3jYl0nAA_s1320_t0044.jpg	8Ap3jYl0nAA_s1320_t0044	2019 TOR@PHI	0.128	0	nan	0	0	0	nan	0	0	0	nan	0	0
4	0004_8Ap3jYl0nAA_s1320_t0046.jpg	8Ap3jYl0nAA_s1320_t0046	2019 TOR@PHI	0.124	0	nan	0	0	0	nan	0	0	0	nan	0	0
5	0005_8Ap3jYl0nAA_s1320_t0050.jpg	8Ap3jYl0nAA_s1320_t0050	2019 TOR@PHI	0.126	0	nan	0	0	1	nan	1	6	0	nan	0	0
6	0006_8Ap3jYl0nAA_s1320_t0052.jpg	8Ap3jYl0nAA_s1320_t0052	2019 TOR@PHI	0.120	1	2.7113819122314453	30	15	1	nan	15	6	0	nan	0	0
7	0007_8Ap3jYl0nAA_s1320_t0056.jpg	8Ap3jYl0nAA_s1320_t0056	2019 TOR@PHI	0.142	1	3.9751439094543457	38	11	0	nan	0	0	0	nan	0	0
8	0008_8Ap3jYl0nAA_s1320_t0058.jpg	8Ap3jYl0nAA_s1320_t0058	2019 TOR@PHI	0.178	0	nan	0	4	1	nan	2	6	0	nan	0	0
9	0009_8Ap3jYl0nAA_s1320_t0096.jpg	8Ap3jYl0nAA_s1320_t0096	2019 TOR@PHI	0.316	1	5.500039100646973	45	9	1	4.031108379364014	66	15	0	nan	0	0
10	0010_8Ap3jYl0nAA_s1320_t0130.jpg	8Ap3jYl0nAA_s1320_t0130	2019 TOR@PHI	0.140	0	nan	0	0	0	nan	0	0	0	nan	0	0
11	0011_8Ap3jYl0nAA_s1320_t0164.jpg	8Ap3jYl0nAA_s1320_t0164	2019 TOR@PHI	0.126	1	nan	16	10	0	nan	0	5	0	nan	0	23
12	0012_8Ap3jYl0nAA_s1320_t0198.jpg	8Ap3jYl0nAA_s1320_t0198	2019 TOR@PHI	0.236	1	nan	10	13	1	nan	9	7	0	nan	0	0
13	0013_8Ap3jYl0nAA_s1320_t0204.jpg	8Ap3jYl0nAA_s1320_t0204	2019 TOR@PHI	0.375	1	nan	13	6	1	nan	6	4	0	nan	0	15
14	0014_8Ap3jYl0nAA_s1320_t0206.jpg	8Ap3jYl0nAA_s1320_t0206	2019 TOR@PHI	0.357	1	5.349213123321533	29	10	0	nan	0	3	0	nan	0	27
15	0015_8Ap3jYl0nAA_s1320_t0232.jpg	8Ap3jYl0nAA_s1320_t0232	2019 TOR@PHI	0.351	1	5.939357757568359	30	6	1	nan	14	7	0	nan	0	0
16	0016_8Ap3jYl0nAA_s3300_t0020.jpg	8Ap3jYl0nAA_s3300_t0020	2019 TOR@PHI	0.203	1	3.385014295578003	49	9	0	nan	0	0	0	nan	0	12
17	0017_8Ap3jYl0nAA_s3300_t0046.jpg	8Ap3jYl0nAA_s3300_t0046	2019 TOR@PHI	0.356	0	nan	0	3	0	nan	0	0	0	nan	0	0
18	0018_8Ap3jYl0nAA_s3300_t0112.jpg	8Ap3jYl0nAA_s3300_t0112	2019 TOR@PHI	0.265	0	nan	0	4	0	nan	0	0	0	nan	0	0
19	0019_8Ap3jYl0nAA_s3300_t0174.jpg	8Ap3jYl0nAA_s3300_t0174	2019 TOR@PHI	0.284	1	4.494606018066406	53	6	0	nan	0	0	0	nan	0	0
20	0020_8Ap3jYl0nAA_s3300_t0208.jpg	8Ap3jYl0nAA_s3300_t0208	2019 TOR@PHI	0.203	1	6.43154239654541	31	15	1	4.203461647033691	36	9	0	nan	0	13
21	0021_8Ap3jYl0nAA_s3300_t0258.jpg	8Ap3jYl0nAA_s3300_t0258	2019 TOR@PHI	0.159	0	nan	0	9	1	nan	10	5	0	nan	0	4
22	0022_8Ap3jYl0nAA_s3300_t0290.jpg	8Ap3jYl0nAA_s3300_t0290	2019 TOR@PHI	0.133	0	nan	0	0	0	nan	0	0	0	nan	0	0
23	0023_8Ap3jYl0nAA_s3300_t0292.jpg	8Ap3jYl0nAA_s3300_t0292	2019 TOR@PHI	0.126	0	nan	0	0	0	nan	0	0	0	nan	0	0
24	0024_8Ap3jYl0nAA_s5340_t0036.jpg	8Ap3jYl0nAA_s5340_t0036	2019 TOR@PHI	0.255	1	5.488576889038086	49	9	1	3.994854211807251	88	17	0	nan	0	0
25	0025_8Ap3jYl0nAA_s5340_t0204.jpg	8Ap3jYl0nAA_s5340_t0204	2019 TOR@PHI	0.123	1	nan	14	6	0	nan	0	0	0	nan	0	0
26	0026_8Ap3jYl0nAA_s5340_t0276.jpg	8Ap3jYl0nAA_s5340_t0276	2019 TOR@PHI	0.199	0	nan	0	0	0	nan	0	0	0	nan	0	0
27	0027_8Ap3jYl0nAA_s5340_t0278.jpg	8Ap3jYl0nAA_s5340_t0278	2019 TOR@PHI	0.199	0	nan	0	0	0	nan	0	0	0	nan	0	0
28	0028_8Ap3jYl0nAA_s5340_t0284.jpg	8Ap3jYl0nAA_s5340_t0284	2019 TOR@PHI	0.160	1	4.924463272094727	54	7	0	nan	0	0	0	nan	0	0
29	0029_8Ap3jYl0nAA_s5340_t0296.jpg	8Ap3jYl0nAA_s5340_t0296	2019 TOR@PHI	0.250	1	5.670269012451172	34	15	1	3.500046968460083	60	11	0	nan	0	0
30	0030_92fLApYaCGI_s1380_t0014.jpg	92fLApYaCGI_s1380_t0014	1998 CHI@UTA	0.169	0	nan	0	0	0	nan	0	0	0	nan	0	0
31	0031_92fLApYaCGI_s1380_t0016.jpg	92fLApYaCGI_s1380_t0016	1998 CHI@UTA	0.268	0	nan	0	0	0	nan	0	0	0	nan	0	0
32	0032_92fLApYaCGI_s1380_t0026.jpg	92fLApYaCGI_s1380_t0026	1998 CHI@UTA	0.206	1	2.39803147315979	30	7	0	nan	0	5	0	nan	0	0
33	0033_92fLApYaCGI_s1380_t0028.jpg	92fLApYaCGI_s1380_t0028	1998 CHI@UTA	0.320	0	nan	0	13	0	nan	0	0	0	nan	0	0
34	0034_92fLApYaCGI_s1380_t0034.jpg	92fLApYaCGI_s1380_t0034	1998 CHI@UTA	0.135	1	nan	8	12	0	nan	0	0	0	nan	0	0
35	0035_92fLApYaCGI_s1380_t0036.jpg	92fLApYaCGI_s1380_t0036	1998 CHI@UTA	0.179	1	7.500009059906006	23	7	0	nan	0	0	0	nan	0	0
36	0036_92fLApYaCGI_s1380_t0044.jpg	92fLApYaCGI_s1380_t0044	1998 CHI@UTA	0.413	1	5.6723504066467285	34	14	1	nan	15	4	0	nan	0	0
37	0037_92fLApYaCGI_s1380_t0070.jpg	92fLApYaCGI_s1380_t0070	1998 CHI@UTA	0.271	0	nan	0	0	1	4.99493932723999	29	17	0	nan	0	0
38	0038_92fLApYaCGI_s1380_t0106.jpg	92fLApYaCGI_s1380_t0106	1998 CHI@UTA	0.138	0	nan	0	10	0	nan	0	0	0	nan	0	0
39	0039_92fLApYaCGI_s1380_t0108.jpg	92fLApYaCGI_s1380_t0108	1998 CHI@UTA	0.182	1	nan	8	10	1	nan	8	8	0	nan	0	16
40	0040_92fLApYaCGI_s1380_t0112.jpg	92fLApYaCGI_s1380_t0112	1998 CHI@UTA	0.151	1	4.499988555908203	45	6	1	5.897587776184082	20	12	0	nan	0	0
41	0041_92fLApYaCGI_s1380_t0114.jpg	92fLApYaCGI_s1380_t0114	1998 CHI@UTA	0.229	1	4.288089275360107	21	11	0	nan	0	0	0	nan	0	0
42	0042_92fLApYaCGI_s1380_t0116.jpg	92fLApYaCGI_s1380_t0116	1998 CHI@UTA	0.164	0	nan	0	0	0	nan	0	0	0	nan	0	0
43	0043_92fLApYaCGI_s1380_t0120.jpg	92fLApYaCGI_s1380_t0120	1998 CHI@UTA	0.142	0	nan	0	0	0	nan	0	0	0	nan	0	0
44	0044_92fLApYaCGI_s1380_t0122.jpg	92fLApYaCGI_s1380_t0122	1998 CHI@UTA	0.163	0	nan	0	0	0	nan	0	0	0	nan	0	0
45	0045_92fLApYaCGI_s1380_t0126.jpg	92fLApYaCGI_s1380_t0126	1998 CHI@UTA	0.165	0	nan	0	0	0	nan	0	0	0	nan	0	0
46	0046_92fLApYaCGI_s1380_t0130.jpg	92fLApYaCGI_s1380_t0130	1998 CHI@UTA	0.157	1	4.630054473876953	35	6	0	nan	0	0	0	nan	0	17
47	0047_92fLApYaCGI_s1380_t0136.jpg	92fLApYaCGI_s1380_t0136	1998 CHI@UTA	0.252	1	nan	7	11	1	nan	4	7	0	nan	0	0
48	0048_92fLApYaCGI_s1380_t0138.jpg	92fLApYaCGI_s1380_t0138	1998 CHI@UTA	0.188	1	nan	3	9	0	nan	0	4	0	nan	0	11
49	0049_92fLApYaCGI_s1380_t0142.jpg	92fLApYaCGI_s1380_t0142	1998 CHI@UTA	0.135	1	nan	3	9	0	nan	0	0	0	nan	0	1
50	0050_92fLApYaCGI_s1380_t0160.jpg	92fLApYaCGI_s1380_t0160	1998 CHI@UTA	0.242	1	4.499988555908203	22	7	1	7.203502178192139	32	18	0	nan	0	0
51	0051_92fLApYaCGI_s1380_t0168.jpg	92fLApYaCGI_s1380_t0168	1998 CHI@UTA	0.315	1	nan	9	6	1	nan	10	6	0	nan	0	5
52	0052_92fLApYaCGI_s1380_t0170.jpg	92fLApYaCGI_s1380_t0170	1998 CHI@UTA	0.246	1	2.4761524200439453	22	6	1	nan	10	5	0	nan	0	0
53	0053_92fLApYaCGI_s1380_t0184.jpg	92fLApYaCGI_s1380_t0184	1998 CHI@UTA	0.305	0	nan	0	9	0	nan	0	0	0	nan	0	0
54	0054_92fLApYaCGI_s1380_t0186.jpg	92fLApYaCGI_s1380_t0186	1998 CHI@UTA	0.216	0	nan	0	0	0	nan	0	0	0	nan	0	0
55	0055_92fLApYaCGI_s1380_t0188.jpg	92fLApYaCGI_s1380_t0188	1998 CHI@UTA	0.134	0	nan	0	0	0	nan	0	0	0	nan	0	0
56	0056_92fLApYaCGI_s1380_t0216.jpg	92fLApYaCGI_s1380_t0216	1998 CHI@UTA	0.395	1	nan	18	6	0	nan	0	0	0	nan	0	0
57	0057_92fLApYaCGI_s1380_t0228.jpg	92fLApYaCGI_s1380_t0228	1998 CHI@UTA	0.131	0	nan	0	0	0	nan	0	0	0	nan	0	0
58	0058_92fLApYaCGI_s1380_t0230.jpg	92fLApYaCGI_s1380_t0230	1998 CHI@UTA	0.142	0	nan	0	0	0	nan	0	0	0	nan	0	0
59	0059_92fLApYaCGI_s1380_t0232.jpg	92fLApYaCGI_s1380_t0232	1998 CHI@UTA	0.152	0	nan	0	0	0	nan	0	0	0	nan	0	0
60	0060_92fLApYaCGI_s1380_t0248.jpg	92fLApYaCGI_s1380_t0248	1998 CHI@UTA	0.273	1	nan	9	6	0	nan	0	0	0	nan	0	0
61	0061_92fLApYaCGI_s1380_t0250.jpg	92fLApYaCGI_s1380_t0250	1998 CHI@UTA	0.190	0	nan	0	0	0	nan	0	0	0	nan	0	0
62	0062_92fLApYaCGI_s1380_t0264.jpg	92fLApYaCGI_s1380_t0264	1998 CHI@UTA	0.222	0	nan	0	5	0	nan	0	4	0	nan	0	0
63	0063_92fLApYaCGI_s1380_t0280.jpg	92fLApYaCGI_s1380_t0280	1998 CHI@UTA	0.171	1	nan	18	11	0	nan	0	0	0	nan	0	0
64	0064_92fLApYaCGI_s1380_t0282.jpg	92fLApYaCGI_s1380_t0282	1998 CHI@UTA	0.172	0	nan	0	0	0	nan	0	0	0	nan	0	0
65	0065_92fLApYaCGI_s1380_t0296.jpg	92fLApYaCGI_s1380_t0296	1998 CHI@UTA	0.288	1	nan	2	9	1	nan	2	8	0	nan	0	0
66	0066_92fLApYaCGI_s1380_t0298.jpg	92fLApYaCGI_s1380_t0298	1998 CHI@UTA	0.221	1	nan	7	9	0	nan	0	0	0	nan	0	17
67	0067_92fLApYaCGI_s3480_t0002.jpg	92fLApYaCGI_s3480_t0002	1998 CHI@UTA	0.489	0	nan	0	10	1	nan	5	6	0	nan	0	32
68	0068_92fLApYaCGI_s3480_t0006.jpg	92fLApYaCGI_s3480_t0006	1998 CHI@UTA	0.383	1	5.061589241027832	37	14	0	nan	0	0	0	nan	0	0
69	0069_92fLApYaCGI_s3480_t0012.jpg	92fLApYaCGI_s3480_t0012	1998 CHI@UTA	0.329	1	3.781118631362915	20	10	1	nan	14	8	0	nan	0	0
70	0070_92fLApYaCGI_s3480_t0014.jpg	92fLApYaCGI_s3480_t0014	1998 CHI@UTA	0.145	0	nan	0	8	0	nan	0	0	0	nan	0	0
71	0071_92fLApYaCGI_s3480_t0016.jpg	92fLApYaCGI_s3480_t0016	1998 CHI@UTA	0.149	1	3.8724234104156494	23	13	0	nan	0	0	0	nan	0	0
72	0072_92fLApYaCGI_s3480_t0018.jpg	92fLApYaCGI_s3480_t0018	1998 CHI@UTA	0.252	1	6.103732585906982	23	10	0	nan	0	0	0	nan	0	0
73	0073_92fLApYaCGI_s3480_t0020.jpg	92fLApYaCGI_s3480_t0020	1998 CHI@UTA	0.254	0	nan	0	14	0	nan	0	0	0	nan	0	0
74	0074_92fLApYaCGI_s3480_t0022.jpg	92fLApYaCGI_s3480_t0022	1998 CHI@UTA	0.296	1	5.024909496307373	47	7	0	nan	0	0	0	nan	0	0
75	0075_92fLApYaCGI_s3480_t0024.jpg	92fLApYaCGI_s3480_t0024	1998 CHI@UTA	0.190	1	5.061385154724121	26	8	0	nan	0	0	0	nan	0	0
76	0076_92fLApYaCGI_s3480_t0026.jpg	92fLApYaCGI_s3480_t0026	1998 CHI@UTA	0.299	1	nan	6	6	0	nan	0	4	0	nan	0	25
77	0077_92fLApYaCGI_s3480_t0036.jpg	92fLApYaCGI_s3480_t0036	1998 CHI@UTA	0.504	1	5.626924991607666	21	5	1	nan	9	6	0	nan	0	0
78	0078_92fLApYaCGI_s3480_t0040.jpg	92fLApYaCGI_s3480_t0040	1998 CHI@UTA	0.246	0	nan	0	0	0	nan	0	0	0	nan	0	0
79	0079_92fLApYaCGI_s3480_t0042.jpg	92fLApYaCGI_s3480_t0042	1998 CHI@UTA	0.155	0	nan	0	10	0	nan	0	0	0	nan	0	0
80	0080_92fLApYaCGI_s3480_t0048.jpg	92fLApYaCGI_s3480_t0048	1998 CHI@UTA	0.121	1	3.6848487854003906	23	13	0	nan	0	0	0	nan	0	13
81	0081_92fLApYaCGI_s3480_t0056.jpg	92fLApYaCGI_s3480_t0056	1998 CHI@UTA	0.143	0	nan	0	0	0	nan	0	0	0	nan	0	0
82	0082_92fLApYaCGI_s3480_t0058.jpg	92fLApYaCGI_s3480_t0058	1998 CHI@UTA	0.249	0	nan	0	0	0	nan	0	0	0	nan	0	0
83	0083_92fLApYaCGI_s3480_t0060.jpg	92fLApYaCGI_s3480_t0060	1998 CHI@UTA	0.287	0	nan	0	0	0	nan	0	0	0	nan	0	0
84	0084_92fLApYaCGI_s3480_t0062.jpg	92fLApYaCGI_s3480_t0062	1998 CHI@UTA	0.236	0	nan	0	12	0	nan	0	0	0	nan	0	0
85	0085_92fLApYaCGI_s3480_t0064.jpg	92fLApYaCGI_s3480_t0064	1998 CHI@UTA	0.236	0	nan	0	0	0	nan	0	0	0	nan	0	0
86	0086_92fLApYaCGI_s3480_t0066.jpg	92fLApYaCGI_s3480_t0066	1998 CHI@UTA	0.272	0	nan	0	0	0	nan	0	0	0	nan	0	0
87	0087_92fLApYaCGI_s3480_t0068.jpg	92fLApYaCGI_s3480_t0068	1998 CHI@UTA	0.144	1	nan	6	9	0	nan	0	0	0	nan	0	0
88	0088_92fLApYaCGI_s3480_t0074.jpg	92fLApYaCGI_s3480_t0074	1998 CHI@UTA	0.138	0	nan	0	0	0	nan	0	0	0	nan	0	0
89	0089_92fLApYaCGI_s3480_t0076.jpg	92fLApYaCGI_s3480_t0076	1998 CHI@UTA	0.122	0	nan	0	0	0	nan	0	0	0	nan	0	0
90	0090_92fLApYaCGI_s3480_t0078.jpg	92fLApYaCGI_s3480_t0078	1998 CHI@UTA	0.171	0	nan	0	0	0	nan	0	0	0	nan	0	0
91	0091_92fLApYaCGI_s3480_t0082.jpg	92fLApYaCGI_s3480_t0082	1998 CHI@UTA	0.210	0	nan	0	0	0	nan	0	0	0	nan	0	0
92	0092_92fLApYaCGI_s3480_t0084.jpg	92fLApYaCGI_s3480_t0084	1998 CHI@UTA	0.147	0	nan	0	15	0	nan	0	0	0	nan	0	22
93	0093_92fLApYaCGI_s3480_t0086.jpg	92fLApYaCGI_s3480_t0086	1998 CHI@UTA	0.134	1	nan	18	8	0	nan	0	0	0	nan	0	19
94	0094_92fLApYaCGI_s3480_t0094.jpg	92fLApYaCGI_s3480_t0094	1998 CHI@UTA	0.127	1	3.567535400390625	38	7	0	nan	0	1	0	nan	0	0
95	0095_92fLApYaCGI_s3480_t0096.jpg	92fLApYaCGI_s3480_t0096	1998 CHI@UTA	0.170	1	3.703601360321045	34	6	0	nan	0	3	0	nan	0	16
96	0096_92fLApYaCGI_s3480_t0102.jpg	92fLApYaCGI_s3480_t0102	1998 CHI@UTA	0.185	1	nan	9	12	0	nan	0	0	0	nan	0	0
97	0097_92fLApYaCGI_s3480_t0114.jpg	92fLApYaCGI_s3480_t0114	1998 CHI@UTA	0.220	0	nan	0	0	0	nan	0	0	0	nan	0	0
98	0098_92fLApYaCGI_s3480_t0116.jpg	92fLApYaCGI_s3480_t0116	1998 CHI@UTA	0.205	1	5.155709266662598	22	14	0	nan	0	0	0	nan	0	0
99	0099_92fLApYaCGI_s3480_t0124.jpg	92fLApYaCGI_s3480_t0124	1998 CHI@UTA	0.160	1	4.591609954833984	66	14	1	3.6253488063812256	30	11	0	nan	0	19
100	0100_92fLApYaCGI_s3480_t0134.jpg	92fLApYaCGI_s3480_t0134	1998 CHI@UTA	0.230	0	nan	0	1	1	nan	5	6	0	nan	0	0
101	0101_92fLApYaCGI_s3480_t0138.jpg	92fLApYaCGI_s3480_t0138	1998 CHI@UTA	0.205	1	nan	4	7	0	nan	0	0	0	nan	0	29
102	0102_92fLApYaCGI_s3480_t0146.jpg	92fLApYaCGI_s3480_t0146	1998 CHI@UTA	0.254	1	6.719997882843018	27	16	1	3.64749813079834	24	21	0	nan	0	0
103	0103_92fLApYaCGI_s3480_t0168.jpg	92fLApYaCGI_s3480_t0168	1998 CHI@UTA	0.166	0	nan	0	0	1	nan	6	7	0	nan	0	13
104	0104_92fLApYaCGI_s3480_t0190.jpg	92fLApYaCGI_s3480_t0190	1998 CHI@UTA	0.164	0	nan	0	6	0	nan	0	4	0	nan	0	0
105	0105_92fLApYaCGI_s3480_t0192.jpg	92fLApYaCGI_s3480_t0192	1998 CHI@UTA	0.270	0	nan	0	0	0	nan	0	0	0	nan	0	0
106	0106_92fLApYaCGI_s3480_t0194.jpg	92fLApYaCGI_s3480_t0194	1998 CHI@UTA	0.158	0	nan	0	0	0	nan	0	0	0	nan	0	0
107	0107_92fLApYaCGI_s3480_t0202.jpg	92fLApYaCGI_s3480_t0202	1998 CHI@UTA	0.262	0	nan	0	0	0	nan	0	0	0	nan	0	0
108	0108_92fLApYaCGI_s3480_t0210.jpg	92fLApYaCGI_s3480_t0210	1998 CHI@UTA	0.188	1	5.84685754776001	41	13	0	nan	0	0	0	nan	0	0
109	0109_92fLApYaCGI_s3480_t0228.jpg	92fLApYaCGI_s3480_t0228	1998 CHI@UTA	0.160	0	nan	0	6	1	nan	3	6	0	nan	0	27
110	0110_92fLApYaCGI_s3480_t0232.jpg	92fLApYaCGI_s3480_t0232	1998 CHI@UTA	0.219	1	4.539289474487305	21	7	0	nan	0	0	0	nan	0	0
111	0111_92fLApYaCGI_s3480_t0242.jpg	92fLApYaCGI_s3480_t0242	1998 CHI@UTA	0.204	1	nan	11	9	0	nan	0	0	0	nan	0	0
112	0112_92fLApYaCGI_s3480_t0244.jpg	92fLApYaCGI_s3480_t0244	1998 CHI@UTA	0.200	1	4.500072956085205	41	16	0	nan	0	0	0	nan	0	0
113	0113_92fLApYaCGI_s3480_t0258.jpg	92fLApYaCGI_s3480_t0258	1998 CHI@UTA	0.235	1	nan	3	11	1	nan	1	6	0	nan	0	0
114	0114_92fLApYaCGI_s3480_t0260.jpg	92fLApYaCGI_s3480_t0260	1998 CHI@UTA	0.230	1	nan	13	11	1	nan	8	17	0	nan	0	0
115	0115_92fLApYaCGI_s3480_t0274.jpg	92fLApYaCGI_s3480_t0274	1998 CHI@UTA	0.243	0	nan	0	0	0	nan	0	0	0	nan	0	0
116	0116_92fLApYaCGI_s5580_t0004.jpg	92fLApYaCGI_s5580_t0004	1998 CHI@UTA	0.145	0	nan	0	6	0	nan	0	0	0	nan	0	16
117	0117_92fLApYaCGI_s5580_t0006.jpg	92fLApYaCGI_s5580_t0006	1998 CHI@UTA	0.173	0	nan	0	0	0	nan	0	0	0	nan	0	0
118	0118_92fLApYaCGI_s5580_t0008.jpg	92fLApYaCGI_s5580_t0008	1998 CHI@UTA	0.176	0	nan	0	0	0	nan	0	0	0	nan	0	0
119	0119_92fLApYaCGI_s5580_t0032.jpg	92fLApYaCGI_s5580_t0032	1998 CHI@UTA	0.360	0	nan	0	0	1	nan	19	6	0	nan	0	13
120	0120_92fLApYaCGI_s5580_t0036.jpg	92fLApYaCGI_s5580_t0036	1998 CHI@UTA	0.381	1	5.999070644378662	25	5	0	nan	0	0	0	nan	0	0
121	0121_92fLApYaCGI_s5580_t0038.jpg	92fLApYaCGI_s5580_t0038	1998 CHI@UTA	0.298	1	5.631484508514404	27	5	0	nan	0	0	0	nan	0	0
122	0122_92fLApYaCGI_s5580_t0040.jpg	92fLApYaCGI_s5580_t0040	1998 CHI@UTA	0.131	0	nan	0	0	0	nan	0	0	0	nan	0	0
123	0123_92fLApYaCGI_s5580_t0054.jpg	92fLApYaCGI_s5580_t0054	1998 CHI@UTA	0.132	0	nan	0	0	0	nan	0	0	0	nan	0	0
124	0124_92fLApYaCGI_s5580_t0056.jpg	92fLApYaCGI_s5580_t0056	1998 CHI@UTA	0.130	0	nan	0	0	0	nan	0	0	0	nan	0	0
125	0125_92fLApYaCGI_s5580_t0058.jpg	92fLApYaCGI_s5580_t0058	1998 CHI@UTA	0.141	0	nan	0	0	0	nan	0	0	0	nan	0	0
126	0126_92fLApYaCGI_s5580_t0074.jpg	92fLApYaCGI_s5580_t0074	1998 CHI@UTA	0.210	0	nan	0	0	1	3.620450735092163	37	19	0	nan	0	0
127	0127_92fLApYaCGI_s5580_t0096.jpg	92fLApYaCGI_s5580_t0096	1998 CHI@UTA	0.265	1	6.507082462310791	36	9	1	5.499998092651367	51	20	0	nan	0	0
128	0128_92fLApYaCGI_s5580_t0112.jpg	92fLApYaCGI_s5580_t0112	1998 CHI@UTA	0.269	1	4.5073723793029785	51	9	1	nan	9	12	0	nan	0	0
129	0129_92fLApYaCGI_s5580_t0132.jpg	92fLApYaCGI_s5580_t0132	1998 CHI@UTA	0.154	0	nan	0	6	0	nan	0	0	0	nan	0	18
130	0130_92fLApYaCGI_s5580_t0134.jpg	92fLApYaCGI_s5580_t0134	1998 CHI@UTA	0.152	0	nan	0	0	0	nan	0	4	0	nan	0	0
131	0131_92fLApYaCGI_s5580_t0136.jpg	92fLApYaCGI_s5580_t0136	1998 CHI@UTA	0.125	1	3.8867063522338867	29	7	0	nan	0	0	0	nan	0	0
132	0132_92fLApYaCGI_s5580_t0150.jpg	92fLApYaCGI_s5580_t0150	1998 CHI@UTA	0.232	0	nan	0	0	0	nan	0	0	0	nan	0	0
133	0133_92fLApYaCGI_s5580_t0168.jpg	92fLApYaCGI_s5580_t0168	1998 CHI@UTA	0.359	0	nan	0	0	0	nan	0	0	0	nan	0	0
134	0134_92fLApYaCGI_s5580_t0170.jpg	92fLApYaCGI_s5580_t0170	1998 CHI@UTA	0.359	0	nan	0	0	0	nan	0	0	0	nan	0	0
135	0135_92fLApYaCGI_s5580_t0172.jpg	92fLApYaCGI_s5580_t0172	1998 CHI@UTA	0.169	0	nan	0	0	0	nan	0	0	0	nan	0	0
136	0136_92fLApYaCGI_s5580_t0174.jpg	92fLApYaCGI_s5580_t0174	1998 CHI@UTA	0.121	0	nan	0	7	1	nan	4	5	0	nan	0	0
137	0137_92fLApYaCGI_s5580_t0178.jpg	92fLApYaCGI_s5580_t0178	1998 CHI@UTA	0.171	0	nan	0	0	1	nan	18	11	0	nan	0	0
138	0138_92fLApYaCGI_s5580_t0180.jpg	92fLApYaCGI_s5580_t0180	1998 CHI@UTA	0.149	0	nan	0	10	0	nan	0	0	0	nan	0	0
139	0139_92fLApYaCGI_s5580_t0198.jpg	92fLApYaCGI_s5580_t0198	1998 CHI@UTA	0.121	0	nan	0	0	0	nan	0	0	0	nan	0	0
140	0140_92fLApYaCGI_s5580_t0202.jpg	92fLApYaCGI_s5580_t0202	1998 CHI@UTA	0.138	1	nan	12	8	0	nan	0	0	0	nan	0	23
141	0141_92fLApYaCGI_s5580_t0238.jpg	92fLApYaCGI_s5580_t0238	1998 CHI@UTA	0.122	0	nan	0	0	0	nan	0	0	0	nan	0	0
142	0142_92fLApYaCGI_s5580_t0254.jpg	92fLApYaCGI_s5580_t0254	1998 CHI@UTA	0.213	0	nan	0	0	0	nan	0	0	0	nan	0	0
143	0143_92fLApYaCGI_s5580_t0276.jpg	92fLApYaCGI_s5580_t0276	1998 CHI@UTA	0.124	0	nan	0	0	1	nan	7	12	0	nan	0	0
144	0144_H56iR3188P0_s1620_t0008.jpg	H56iR3188P0_s1620_t0008	2013 SAS@MIA	0.226	0	nan	0	3	0	nan	0	3	0	nan	0	19
145	0145_H56iR3188P0_s1620_t0012.jpg	H56iR3188P0_s1620_t0012	2013 SAS@MIA	0.262	1	nan	18	10	0	nan	0	0	0	nan	0	0
146	0146_H56iR3188P0_s1620_t0018.jpg	H56iR3188P0_s1620_t0018	2013 SAS@MIA	0.276	0	nan	0	0	0	nan	0	0	0	nan	0	0
147	0147_H56iR3188P0_s1620_t0024.jpg	H56iR3188P0_s1620_t0024	2013 SAS@MIA	0.143	0	nan	0	9	1	nan	14	6	0	nan	0	0
148	0148_H56iR3188P0_s1620_t0042.jpg	H56iR3188P0_s1620_t0042	2013 SAS@MIA	0.170	1	nan	18	8	0	nan	0	0	0	nan	0	0
149	0149_H56iR3188P0_s1620_t0050.jpg	H56iR3188P0_s1620_t0050	2013 SAS@MIA	0.156	1	4.79713249206543	24	8	1	nan	7	7	0	nan	0	0
150	0150_H56iR3188P0_s1620_t0096.jpg	H56iR3188P0_s1620_t0096	2013 SAS@MIA	0.125	1	5.441214561462402	22	9	0	nan	0	0	0	nan	0	0
151	0151_H56iR3188P0_s1620_t0102.jpg	H56iR3188P0_s1620_t0102	2013 SAS@MIA	0.237	1	nan	2	6	0	nan	0	3	0	nan	0	27
152	0152_H56iR3188P0_s1620_t0108.jpg	H56iR3188P0_s1620_t0108	2013 SAS@MIA	0.248	0	nan	0	0	0	nan	0	0	0	nan	0	0
153	0153_H56iR3188P0_s1620_t0110.jpg	H56iR3188P0_s1620_t0110	2013 SAS@MIA	0.294	0	nan	0	0	0	nan	0	0	0	nan	0	0
