rank	file	frame	n_code2	flag	verts_on	med_px	support
185	0185_nbacourt_1964_frame_0029_png.rf.e7e8d7.jpg	nbacourt_1964_frame_0029_png.rf.e7e8d7	5	-	11	25.03	0.200
186	0186_nbacourt_0154_frame_0001_png.rf.0e0308.jpg	nbacourt_0154_frame_0001_png.rf.0e0308	6	-	13	25.01	0.098
187	0187_nbacourt_0504_frame_0002_png.rf.dff698.jpg	nbacourt_0504_frame_0002_png.rf.dff698	6	-	15	24.99	0.155
188	0188_nbacourt_0536_frame_0003_png.rf.01d191.jpg	nbacourt_0536_frame_0003_png.rf.01d191	6	-	15	24.98	0.155
189	0189_nbacourt_0262_frame_0001_png.rf.a77cec.jpg	nbacourt_0262_frame_0001_png.rf.a77cec	6	-	15	24.93	0.214
190	0190_nbacourt_0400_frame_0002_png.rf.5c255d.jpg	nbacourt_0400_frame_0002_png.rf.5c255d	6	-	14	24.90	0.192
191	0191_nbacourt_0260_frame_0001_png.rf.a5670c.jpg	nbacourt_0260_frame_0001_png.rf.a5670c	6	-	15	24.90	0.264
192	0192_nbacourt_2065_frame_0005_png.rf.3bce46.jpg	nbacourt_2065_frame_0005_png.rf.3bce46	6	-	15	24.87	0.252
193	0193_nbacourt_0874_frame_0004_png.rf.9b1c36.jpg	nbacourt_0874_frame_0004_png.rf.9b1c36	6	-	12	24.80	0.226
194	0194_nbacourt_1422_frame_0007_png.rf.98cf85.jpg	nbacourt_1422_frame_0007_png.rf.98cf85	5	-	14	24.77	0.092
195	0195_nbacourt_2022_frame_0003_png.rf.121270.jpg	nbacourt_2022_frame_0003_png.rf.121270	6	-	13	24.77	0.223
196	0196_nbacourt_1732_frame_0010_png.rf.a56c33.jpg	nbacourt_1732_frame_0010_png.rf.a56c33	5	-	9	24.74	0.177
197	0197_nbacourt_0830_frame_0004_png.rf.659807.jpg	nbacourt_0830_frame_0004_png.rf.659807	5	-	12	24.71	0.202
198	0198_nbacourt_0104_frame_0000_png.rf.c1164c.jpg	nbacourt_0104_frame_0000_png.rf.c1164c	6	-	15	24.70	0.197
199	0199_nbacourt_1081_frame_0005_png.rf.a7a1a7.jpg	nbacourt_1081_frame_0005_png.rf.a7a1a7	6	-	14	24.70	0.149
200	0200_nbacourt_0549_frame_0003_png.rf.11f39b.jpg	nbacourt_0549_frame_0003_png.rf.11f39b	6	-	15	24.69	0.155
201	0201_nbacourt_0959_frame_0005_png.rf.0bb9fb.jpg	nbacourt_0959_frame_0005_png.rf.0bb9fb	6	-	15	24.65	0.156
202	0202_nbacourt_1395_frame_0007_png.rf.55095e.jpg	nbacourt_1395_frame_0007_png.rf.55095e	6	-	16	24.65	0.112
203	0203_nbacourt_0285_frame_0001_png.rf.bc44c8.jpg	nbacourt_0285_frame_0001_png.rf.bc44c8	6	-	17	24.61	0.105
204	0204_nbacourt_1495_frame_0008_png.rf.0a6b6c.jpg	nbacourt_1495_frame_0008_png.rf.0a6b6c	5	-	12	24.58	0.218
205	0205_nbacourt_1531_frame_0008_png.rf.4ab45c.jpg	nbacourt_1531_frame_0008_png.rf.4ab45c	6	-	15	24.58	0.171
206	0206_nbacourt_1504_frame_0008_png.rf.192a72.jpg	nbacourt_1504_frame_0008_png.rf.192a72	6	-	15	24.58	0.142
207	0207_nbacourt_1724_frame_0010_png.rf.834bd6.jpg	nbacourt_1724_frame_0010_png.rf.834bd6	6	-	15	24.58	0.195
208	0208_nbacourt_2191_frame_0002_png.rf.fda55f.jpg	nbacourt_2191_frame_0002_png.rf.fda55f	6	-	12	24.55	0.156
209	0209_nbacourt_1197_frame_0006_png.rf.2bc9f8.jpg	nbacourt_1197_frame_0006_png.rf.2bc9f8	6	-	12	24.49	0.172
210	0210_nbacourt_1138_frame_0005_png.rf.e15fbc.jpg	nbacourt_1138_frame_0005_png.rf.e15fbc	6	-	15	24.49	0.156
211	0211_nbacourt_0886_frame_0004_png.rf.aa2884.jpg	nbacourt_0886_frame_0004_png.rf.aa2884	6	-	15	24.36	0.282
212	0212_nbacourt_1047_frame_0005_png.rf.7b5047.jpg	nbacourt_1047_frame_0005_png.rf.7b5047	6	-	15	24.36	0.133
213	0213_nbacourt_1625_frame_0009_png.rf.429dbd.jpg	nbacourt_1625_frame_0009_png.rf.429dbd	7	-	16	24.36	0.158
214	0214_nbacourt_1221_frame_0006_png.rf.4bad2c.jpg	nbacourt_1221_frame_0006_png.rf.4bad2c	6	-	13	24.31	0.078
215	0215_nbacourt_1393_frame_0007_png.rf.4f06d2.jpg	nbacourt_1393_frame_0007_png.rf.4f06d2	5	-	13	24.29	0.078
216	0216_nbacourt_2190_frame_0002_png.rf.a97c5a.jpg	nbacourt_2190_frame_0002_png.rf.a97c5a	6	-	12	24.29	0.194
217	0217_nbacourt_1276_frame_0006_png.rf.b0d080.jpg	nbacourt_1276_frame_0006_png.rf.b0d080	5	-	11	24.23	0.218
218	0218_nbacourt_0264_frame_0001_png.rf.a9f084.jpg	nbacourt_0264_frame_0001_png.rf.a9f084	6	-	15	24.20	0.210
219	0219_nbacourt_0123_frame_0000_png.rf.e68297.jpg	nbacourt_0123_frame_0000_png.rf.e68297	6	-	15	24.20	0.145
220	0220_nbacourt_2088_frame_0006_png.rf.afe88a.jpg	nbacourt_2088_frame_0006_png.rf.afe88a	6	-	15	24.20	0.136
221	0221_nbacourt_0794_frame_0004_png.rf.424936.jpg	nbacourt_0794_frame_0004_png.rf.424936	5	-	13	24.20	0.121
222	0222_nbacourt_1016_frame_0005_png.rf.4df2c4.jpg	nbacourt_1016_frame_0005_png.rf.4df2c4	5	-	9	24.20	0.208
223	0223_nbacourt_1045_frame_0005_png.rf.78ae41.jpg	nbacourt_1045_frame_0005_png.rf.78ae41	5	-	13	24.20	0.284
224	0224_nbacourt_0376_frame_0002_png.rf.42e780.jpg	nbacourt_0376_frame_0002_png.rf.42e780	4	-	10	24.16	0.136
225	0225_nbacourt_1425_frame_0007_png.rf.9c05ba.jpg	nbacourt_1425_frame_0007_png.rf.9c05ba	5	-	13	24.16	0.253
226	0226_nbacourt_0128_frame_0000_png.rf.ed3242.jpg	nbacourt_0128_frame_0000_png.rf.ed3242	6	-	15	24.04	0.186
227	0227_nbacourt_0205_frame_0001_png.rf.54eca0.jpg	nbacourt_0205_frame_0001_png.rf.54eca0	6	-	15	24.04	0.117
228	0228_nbacourt_0997_frame_0005_png.rf.32a4f5.jpg	nbacourt_0997_frame_0005_png.rf.32a4f5	6	-	14	24.03	0.231
229	0229_nbacourt_0966_frame_0005_png.rf.101e2b.jpg	nbacourt_0966_frame_0005_png.rf.101e2b	6	-	16	24.01	0.198
230	0230_nbacourt_0530_frame_0002_png.rf.f8d16b.jpg	nbacourt_0530_frame_0002_png.rf.f8d16b	6	-	15	23.97	0.129
231	0231_nbacourt_0652_frame_0003_png.rf.926510.jpg	nbacourt_0652_frame_0003_png.rf.926510	6	-	13	23.95	0.187
232	0232_nbacourt_0176_frame_0001_png.rf.36f0f7.jpg	nbacourt_0176_frame_0001_png.rf.36f0f7	6	-	15	23.88	0.256
233	0233_nbacourt_0837_frame_0004_png.rf.6db27f.jpg	nbacourt_0837_frame_0004_png.rf.6db27f	6	-	13	23.88	0.126
234	0234_nbacourt_1990_frame_0000_png.rf.c9a81e.jpg	nbacourt_1990_frame_0000_png.rf.c9a81e	6	-	16	23.88	0.217
235	0235_nbacourt_0302_frame_0001_png.rf.db4a15.jpg	nbacourt_0302_frame_0001_png.rf.db4a15	6	-	13	23.82	0.200
236	0236_nbacourt_1051_frame_0005_png.rf.7ecf99.jpg	nbacourt_1051_frame_0005_png.rf.7ecf99	6	-	14	23.82	0.188
237	0237_nbacourt_1190_frame_0006_png.rf.1de9e5.jpg	nbacourt_1190_frame_0006_png.rf.1de9e5	6	-	12	23.82	0.218
238	0238_nbacourt_0086_frame_0000_png.rf.aa2c96.jpg	nbacourt_0086_frame_0000_png.rf.aa2c96	6	-	12	23.78	0.191
239	0239_nbacourt_2024_frame_0003_png.rf.23a2ca.jpg	nbacourt_2024_frame_0003_png.rf.23a2ca	6	-	14	23.78	0.103
240	0240_nbacourt_1459_frame_0007_png.rf.cb9d1e.jpg	nbacourt_1459_frame_0007_png.rf.cb9d1e	6	-	15	23.66	0.220
241	0241_nbacourt_1754_frame_0011_png.rf.0c7a32.jpg	nbacourt_1754_frame_0011_png.rf.0c7a32	6	-	12	23.66	0.156
242	0242_nbacourt_0231_frame_0001_png.rf.785c4e.jpg	nbacourt_0231_frame_0001_png.rf.785c4e	6	-	13	23.62	0.238
243	0243_nbacourt_0558_frame_0003_png.rf.1fdf0c.jpg	nbacourt_0558_frame_0003_png.rf.1fdf0c	6	-	15	23.62	0.223
244	0244_nbacourt_0734_frame_0003_png.rf.eea066.jpg	nbacourt_0734_frame_0003_png.rf.eea066	6	-	15	23.62	0.223
245	0245_nbacourt_1411_frame_0007_png.rf.7c375f.jpg	nbacourt_1411_frame_0007_png.rf.7c375f	6	-	14	23.58	0.250
246	0246_nbacourt_0150_frame_0001_png.rf.0a37e2.jpg	nbacourt_0150_frame_0001_png.rf.0a37e2	6	-	16	23.53	0.122
247	0247_nbacourt_0936_frame_0004_png.rf.eef0cc.jpg	nbacourt_0936_frame_0004_png.rf.eef0cc	6	-	15	23.53	0.115
248	0248_nbacourt_1183_frame_0006_png.rf.0aec08.jpg	nbacourt_1183_frame_0006_png.rf.0aec08	6	-	16	23.40	0.158
249	0249_nbacourt_1322_frame_0006_png.rf.edb95e.jpg	nbacourt_1322_frame_0006_png.rf.edb95e	6	-	16	23.40	0.135
250	0250_nbacourt_1664_frame_0009_png.rf.ad7a87.jpg	nbacourt_1664_frame_0009_png.rf.ad7a87	7	-	16	23.40	0.173
251	0251_nbacourt_1095_frame_0005_png.rf.b28741.jpg	nbacourt_1095_frame_0005_png.rf.b28741	5	-	9	23.37	0.156
252	0252_nbacourt_2017_frame_0002_png.rf.acc5b0.jpg	nbacourt_2017_frame_0002_png.rf.acc5b0	6	-	13	23.37	0.231
253	0253_nbacourt_0389_frame_0002_png.rf.4f4846.jpg	nbacourt_0389_frame_0002_png.rf.4f4846	6	-	15	23.33	0.104
254	0254_nbacourt_1509_frame_0008_png.rf.1e4a6f.jpg	nbacourt_1509_frame_0008_png.rf.1e4a6f	6	-	15	23.33	0.200
255	0255_nbacourt_1816_frame_0012_png.rf.ac1c81.jpg	nbacourt_1816_frame_0012_png.rf.ac1c81	6	-	15	23.33	0.178
256	0256_nbacourt_1430_frame_0007_png.rf.a02b38.jpg	nbacourt_1430_frame_0007_png.rf.a02b38	6	-	14	23.29	0.230
257	0257_nbacourt_1181_frame_0006_png.rf.084e1b.jpg	nbacourt_1181_frame_0006_png.rf.084e1b	6	-	16	23.28	0.224
258	0258_nbacourt_1196_frame_0006_png.rf.25bd13.jpg	nbacourt_1196_frame_0006_png.rf.25bd13	5	-	13	23.28	0.258
259	0259_nbacourt_1245_frame_0006_png.rf.7fb056.jpg	nbacourt_1245_frame_0006_png.rf.7fb056	6	-	16	23.28	0.165
260	0260_nbacourt_1530_frame_0008_png.rf.48f0dc.jpg	nbacourt_1530_frame_0008_png.rf.48f0dc	6	-	12	23.27	0.185
261	0261_nbacourt_0573_frame_0003_png.rf.324041.jpg	nbacourt_0573_frame_0003_png.rf.324041	6	-	14	23.24	0.159
262	0262_nbacourt_2127_frame_0008_png.rf.fa4c58.jpg	nbacourt_2127_frame_0008_png.rf.fa4c58	6	-	14	23.24	0.178
263	0263_nbacourt_1002_frame_0005_png.rf.39a105.jpg	nbacourt_1002_frame_0005_png.rf.39a105	6	-	14	23.24	0.168
264	0264_nbacourt_1557_frame_0008_png.rf.853645.jpg	nbacourt_1557_frame_0008_png.rf.853645	6	-	15	23.24	0.140
265	0265_nbacourt_1613_frame_0009_png.rf.1a5f0d.jpg	nbacourt_1613_frame_0009_png.rf.1a5f0d	7	-	16	23.24	0.165
266	0266_nbacourt_1321_frame_0006_png.rf.e9ebd5.jpg	nbacourt_1321_frame_0006_png.rf.e9ebd5	5	-	13	23.21	0.258
267	0267_nbacourt_0749_frame_0004_png.rf.093f0a.jpg	nbacourt_0749_frame_0004_png.rf.093f0a	6	-	14	23.21	0.194
268	0268_nbacourt_1067_frame_0005_png.rf.8d6006.jpg	nbacourt_1067_frame_0005_png.rf.8d6006	6	-	12	23.21	0.242
269	0269_nbacourt_1185_frame_0006_png.rf.0fd33c.jpg	nbacourt_1185_frame_0006_png.rf.0fd33c	6	-	13	23.12	0.127
270	0270_nbacourt_0220_frame_0001_png.rf.671a1e.jpg	nbacourt_0220_frame_0001_png.rf.671a1e	6	-	16	23.12	0.163
271	0271_nbacourt_1266_frame_0006_png.rf.9dd03f.jpg	nbacourt_1266_frame_0006_png.rf.9dd03f	5	-	11	23.12	0.218
272	0272_nbacourt_0717_frame_0003_png.rf.d77228.jpg	nbacourt_0717_frame_0003_png.rf.d77228	5	-	12	23.10	0.148
273	0273_nbacourt_0533_frame_0002_png.rf.fd6049.jpg	nbacourt_0533_frame_0002_png.rf.fd6049	6	-	13	23.08	0.152
274	0274_nbacourt_1750_frame_0010_png.rf.fecdee.jpg	nbacourt_1750_frame_0010_png.rf.fecdee	5	-	11	23.05	0.159
275	0275_nbacourt_2241_frame_0010_png.rf.2e7d67.jpg	nbacourt_2241_frame_0010_png.rf.2e7d67	5	-	12	23.05	0.186
276	0276_nbacourt_1241_frame_0006_png.rf.6cea82.jpg	nbacourt_1241_frame_0006_png.rf.6cea82	5	-	13	22.99	0.196
277	0277_nbacourt_1362_frame_0007_png.rf.241fd3.jpg	nbacourt_1362_frame_0007_png.rf.241fd3	5	-	13	22.99	0.222
278	0278_nbacourt_1469_frame_0007_png.rf.e45908.jpg	nbacourt_1469_frame_0007_png.rf.e45908	5	-	13	22.99	0.189
279	0279_nbacourt_1560_frame_0008_png.rf.8d6bb1.jpg	nbacourt_1560_frame_0008_png.rf.8d6bb1	6	-	14	22.99	0.200
280	0280_nbacourt_1692_frame_0010_png.rf.0bf7bb.jpg	nbacourt_1692_frame_0010_png.rf.0bf7bb	5	-	11	22.97	0.146
281	0281_nbacourt_0742_frame_0003_png.rf.fde623.jpg	nbacourt_0742_frame_0003_png.rf.fde623	6	-	12	22.94	0.250
282	0282_nbacourt_1508_frame_0008_png.rf.1d19ae.jpg	nbacourt_1508_frame_0008_png.rf.1d19ae	5	-	13	22.94	0.156
283	0283_nbacourt_0072_frame_0000_png.rf.87b876.jpg	nbacourt_0072_frame_0000_png.rf.87b876	5	-	12	22.93	0.273
284	0284_nbacourt_0750_frame_0004_png.rf.0a04c4.jpg	nbacourt_0750_frame_0004_png.rf.0a04c4	5	-	12	22.92	0.235
285	0285_nbacourt_1215_frame_0006_png.rf.4568c0.jpg	nbacourt_1215_frame_0006_png.rf.4568c0	5	-	11	22.92	0.264
286	0286_nbacourt_2216_frame_0005_png.rf.ace6df.jpg	nbacourt_2216_frame_0005_png.rf.ace6df	5	-	9	22.89	0.287
287	0287_nbacourt_0075_frame_0000_png.rf.8ed2d0.jpg	nbacourt_0075_frame_0000_png.rf.8ed2d0	6	-	15	22.86	0.144
288	0288_nbacourt_0914_frame_0004_png.rf.d33f44.jpg	nbacourt_0914_frame_0004_png.rf.d33f44	6	-	15	22.86	0.262
289	0289_nbacourt_1116_frame_0005_png.rf.c41015.jpg	nbacourt_1116_frame_0005_png.rf.c41015	6	-	14	22.83	0.241
290	0290_nbacourt_0665_frame_0003_png.rf.a18c65.jpg	nbacourt_0665_frame_0003_png.rf.a18c65	6	-	15	22.83	0.243
291	0291_nbacourt_0930_frame_0004_png.rf.e70f1b.jpg	nbacourt_0930_frame_0004_png.rf.e70f1b	6	-	16	22.79	0.175
292	0292_nbacourt_1288_frame_0006_png.rf.c5b19a.jpg	nbacourt_1288_frame_0006_png.rf.c5b19a	6	-	13	22.78	0.108
293	0293_nbacourt_0288_frame_0001_png.rf.bebb39.jpg	nbacourt_0288_frame_0001_png.rf.bebb39	6	-	15	22.77	0.108
294	0294_nbacourt_0489_frame_0002_png.rf.cc0bc6.jpg	nbacourt_0489_frame_0002_png.rf.cc0bc6	7	-	18	22.73	0.155
295	0295_nbacourt_1323_frame_0006_png.rf.ee6ef5.jpg	nbacourt_1323_frame_0006_png.rf.ee6ef5	6	-	15	22.73	0.132
296	0296_nbacourt_1195_frame_0006_png.rf.2301af.jpg	nbacourt_1195_frame_0006_png.rf.2301af	6	-	15	22.70	0.187
297	0297_nbacourt_0289_frame_0001_png.rf.c6844c.jpg	nbacourt_0289_frame_0001_png.rf.c6844c	6	-	15	22.70	0.218
298	0298_nbacourt_1058_frame_0005_png.rf.855dee.jpg	nbacourt_1058_frame_0005_png.rf.855dee	6	-	15	22.70	0.150
299	0299_nbacourt_1137_frame_0005_png.rf.de14d9.jpg	nbacourt_1137_frame_0005_png.rf.de14d9	6	-	15	22.70	0.133
300	0300_nbacourt_0638_frame_0003_png.rf.7b1e93.jpg	nbacourt_0638_frame_0003_png.rf.7b1e93	6	-	12	22.67	0.219
301	0301_nbacourt_1065_frame_0005_png.rf.8b0c14.jpg	nbacourt_1065_frame_0005_png.rf.8b0c14	6	-	13	22.67	0.155
302	0302_nbacourt_1450_frame_0007_png.rf.beeda7.jpg	nbacourt_1450_frame_0007_png.rf.beeda7	5	-	13	22.67	0.220
303	0303_nbacourt_1949_frame_0023_png.rf.e4fa18.jpg	nbacourt_1949_frame_0023_png.rf.e4fa18	4	-	11	22.62	0.162
304	0304_nbacourt_1014_frame_0005_png.rf.4c3435.jpg	nbacourt_1014_frame_0005_png.rf.4c3435	5	-	9	22.58	0.263
305	0305_nbacourt_1569_frame_0008_png.rf.b01321.jpg	nbacourt_1569_frame_0008_png.rf.b01321	6	-	12	22.52	0.174
306	0306_nbacourt_0284_frame_0001_png.rf.b9eee2.jpg	nbacourt_0284_frame_0001_png.rf.b9eee2	6	-	15	22.48	0.133
307	0307_nbacourt_1582_frame_0008_png.rf.cb885c.jpg	nbacourt_1582_frame_0008_png.rf.cb885c	6	-	15	22.45	0.131
308	0308_nbacourt_1584_frame_0008_png.rf.d11b3b.jpg	nbacourt_1584_frame_0008_png.rf.d11b3b	6	-	15	22.45	0.112
309	0309_nbacourt_0730_frame_0003_png.rf.e642e8.jpg	nbacourt_0730_frame_0003_png.rf.e642e8	5	-	14	22.43	0.213
310	0310_nbacourt_0290_frame_0001_png.rf.c82980.jpg	nbacourt_0290_frame_0001_png.rf.c82980	6	-	15	22.41	0.207
311	0311_nbacourt_1233_frame_0006_png.rf.604ad6.jpg	nbacourt_1233_frame_0006_png.rf.604ad6	5	-	9	22.41	0.176
312	0312_nbacourt_1335_frame_0007_png.rf.014fa4.jpg	nbacourt_1335_frame_0007_png.rf.014fa4	6	-	13	22.41	0.175
313	0313_nbacourt_0242_frame_0001_png.rf.8edf1d.jpg	nbacourt_0242_frame_0001_png.rf.8edf1d	6	-	15	22.38	0.132
314	0314_nbacourt_0745_frame_0004_png.rf.02304b.jpg	nbacourt_0745_frame_0004_png.rf.02304b	5	-	12	22.38	0.165
315	0315_nbacourt_1737_frame_0010_png.rf.b13e71.jpg	nbacourt_1737_frame_0010_png.rf.b13e71	5	-	12	22.38	0.210
316	0316_nbacourt_0654_frame_0003_png.rf.92d6d1.jpg	nbacourt_0654_frame_0003_png.rf.92d6d1	7	-	17	22.32	0.183
317	0317_nbacourt_1770_frame_0011_png.rf.5fbc03.jpg	nbacourt_1770_frame_0011_png.rf.5fbc03	6	-	12	22.29	0.156
318	0318_nbacourt_1792_frame_0011_png.rf.d0b4eb.jpg	nbacourt_1792_frame_0011_png.rf.d0b4eb	6	-	12	22.29	0.169
319	0319_nbacourt_0995_frame_0005_png.rf.311023.jpg	nbacourt_0995_frame_0005_png.rf.311023	6	-	16	22.27	0.238
320	0320_nbacourt_1591_frame_0008_png.rf.df9ef8.jpg	nbacourt_1591_frame_0008_png.rf.df9ef8	5	-	13	22.25	0.178
321	0321_nbacourt_2154_frame_0013_png.rf.694735.jpg	nbacourt_2154_frame_0013_png.rf.694735	5	-	10	22.25	0.183
322	0322_nbacourt_0131_frame_0000_png.rf.f3d370.jpg	nbacourt_0131_frame_0000_png.rf.f3d370	6	-	15	22.24	0.096
323	0323_nbacourt_0589_frame_0003_png.rf.4348d8.jpg	nbacourt_0589_frame_0003_png.rf.4348d8	5	-	14	22.24	0.202
324	0324_nbacourt_0781_frame_0004_png.rf.2aec5f.jpg	nbacourt_0781_frame_0004_png.rf.2aec5f	6	-	14	22.22	0.173
325	0325_nbacourt_1108_frame_0005_png.rf.bcf2fa.jpg	nbacourt_1108_frame_0005_png.rf.bcf2fa	6	-	15	22.21	0.085
326	0326_nbacourt_0044_frame_0000_png.rf.4fbf67.jpg	nbacourt_0044_frame_0000_png.rf.4fbf67	6	-	15	22.16	0.168
327	0327_nbacourt_0933_frame_0004_png.rf.ec5231.jpg	nbacourt_0933_frame_0004_png.rf.ec5231	5	-	12	22.16	0.176
328	0328_nbacourt_0954_frame_0005_png.rf.043da4.jpg	nbacourt_0954_frame_0005_png.rf.043da4	6	-	13	22.16	0.124
329	0329_nbacourt_0990_frame_0005_png.rf.29f264.jpg	nbacourt_0990_frame_0005_png.rf.29f264	6	-	13	22.16	0.202
330	0330_nbacourt_1015_frame_0005_png.rf.4d8658.jpg	nbacourt_1015_frame_0005_png.rf.4d8658	6	-	13	22.16	0.202
331	0331_nbacourt_1961_frame_0028_png.rf.983dea.jpg	nbacourt_1961_frame_0028_png.rf.983dea	5	-	11	22.16	0.173
332	0332_nbacourt_2070_frame_0005_png.rf.a4fd1c.jpg	nbacourt_2070_frame_0005_png.rf.a4fd1c	6	-	16	22.16	0.203
333	0333_nbacourt_1948_frame_0023_png.rf.635104.jpg	nbacourt_1948_frame_0023_png.rf.635104	4	-	11	22.14	0.176
334	0334_nbacourt_1151_frame_0005_png.rf.ec1637.jpg	nbacourt_1151_frame_0005_png.rf.ec1637	6	-	15	22.13	0.101
335	0335_nbacourt_0068_frame_0000_png.rf.80ecb6.jpg	nbacourt_0068_frame_0000_png.rf.80ecb6	6	-	15	22.13	0.213
336	0336_nbacourt_2159_frame_0015_png.rf.490970.jpg	nbacourt_2159_frame_0015_png.rf.490970	7	-	18	22.13	0.185
337	0337_nbacourt_1951_frame_0024_png.rf.0e6f62.jpg	nbacourt_1951_frame_0024_png.rf.0e6f62	5	-	10	22.06	0.194
338	0338_nbacourt_0328_frame_0002_png.rf.00aacc.jpg	nbacourt_0328_frame_0002_png.rf.00aacc	6	-	15	22.04	0.120
339	0339_nbacourt_0186_frame_0001_png.rf.3e5056.jpg	nbacourt_0186_frame_0001_png.rf.3e5056	6	-	15	22.04	0.196
340	0340_nbacourt_0783_frame_0004_png.rf.2bcb00.jpg	nbacourt_0783_frame_0004_png.rf.2bcb00	6	-	14	22.04	0.184
341	0341_nbacourt_0956_frame_0005_png.rf.05a9a7.jpg	nbacourt_0956_frame_0005_png.rf.05a9a7	6	-	12	22.04	0.211
342	0342_nbacourt_0253_frame_0001_png.rf.99aa92.jpg	nbacourt_0253_frame_0001_png.rf.99aa92	6	-	16	22.00	0.122
343	0343_nbacourt_0980_frame_0005_png.rf.1f9b3f.jpg	nbacourt_0980_frame_0005_png.rf.1f9b3f	5	-	12	22.00	0.074
344	0344_nbacourt_1096_frame_0005_png.rf.b39bb0.jpg	nbacourt_1096_frame_0005_png.rf.b39bb0	6	-	15	22.00	0.239
345	0345_nbacourt_1426_frame_0007_png.rf.9d2d12.jpg	nbacourt_1426_frame_0007_png.rf.9d2d12	6	-	15	22.00	0.193
346	0346_nbacourt_1512_frame_0008_png.rf.258c5f.jpg	nbacourt_1512_frame_0008_png.rf.258c5f	5	-	12	22.00	0.184
347	0347_nbacourt_1158_frame_0005_png.rf.f3a016.jpg	nbacourt_1158_frame_0005_png.rf.f3a016	5	-	14	21.97	0.274
348	0348_nbacourt_1503_frame_0008_png.rf.184a81.jpg	nbacourt_1503_frame_0008_png.rf.184a81	5	-	12	21.97	0.195
349	0349_nbacourt_1764_frame_0011_png.rf.54b0ff.jpg	nbacourt_1764_frame_0011_png.rf.54b0ff	5	-	11	21.97	0.254
350	0350_nbacourt_2134_frame_0009_png.rf.da2825.jpg	nbacourt_2134_frame_0009_png.rf.da2825	6	-	15	21.97	0.226
351	0351_nbacourt_0246_frame_0001_png.rf.91dc33.jpg	nbacourt_0246_frame_0001_png.rf.91dc33	7	-	18	21.94	0.093
352	0352_nbacourt_0341_frame_0002_png.rf.0ea98a.jpg	nbacourt_0341_frame_0002_png.rf.0ea98a	4	-	10	21.91	0.123
353	0353_nbacourt_0814_frame_0004_png.rf.55b35f.jpg	nbacourt_0814_frame_0004_png.rf.55b35f	5	-	10	21.91	0.215
354	0354_nbacourt_0157_frame_0001_png.rf.160d1c.jpg	nbacourt_0157_frame_0001_png.rf.160d1c	6	-	15	21.87	0.202
355	0355_nbacourt_0213_frame_0001_png.rf.5d200c.jpg	nbacourt_0213_frame_0001_png.rf.5d200c	6	-	13	21.87	0.287
356	0356_nbacourt_0379_frame_0002_png.rf.477248.jpg	nbacourt_0379_frame_0002_png.rf.477248	6	-	13	21.87	0.182
357	0357_nbacourt_0595_frame_0003_png.rf.4b2514.jpg	nbacourt_0595_frame_0003_png.rf.4b2514	5	-	13	21.87	0.200
358	0358_nbacourt_0115_frame_0000_png.rf.d76d77.jpg	nbacourt_0115_frame_0000_png.rf.d76d77	6	-	13	21.86	0.255
359	0359_nbacourt_1013_frame_0005_png.rf.4af3d1.jpg	nbacourt_1013_frame_0005_png.rf.4af3d1	5	-	13	21.84	0.263
360	0360_nbacourt_0016_frame_0000_png.rf.1ebc90.jpg	nbacourt_0016_frame_0000_png.rf.1ebc90	11	-	15	21.84	0.171
361	0361_nbacourt_0630_frame_0003_png.rf.6f336b.jpg	nbacourt_0630_frame_0003_png.rf.6f336b	6	-	13	21.84	0.188
362	0362_nbacourt_1760_frame_0011_png.rf.286343.jpg	nbacourt_1760_frame_0011_png.rf.286343	5	-	10	21.84	0.221
363	0363_nbacourt_0799_frame_0004_png.rf.471227.jpg	nbacourt_0799_frame_0004_png.rf.471227	6	-	15	21.75	0.202
364	0364_nbacourt_0984_frame_0005_png.rf.21450f.jpg	nbacourt_0984_frame_0005_png.rf.21450f	4	-	10	21.75	0.208
365	0365_nbacourt_1131_frame_0005_png.rf.d64f6d.jpg	nbacourt_1131_frame_0005_png.rf.d64f6d	4	-	10	21.75	0.221
366	0366_nbacourt_1913_frame_0018_png.rf.5986b9.jpg	nbacourt_1913_frame_0018_png.rf.5986b9	7	-	18	21.71	0.288
367	0367_nbacourt_2166_frame_0021_png.rf.f3b5c0.jpg	nbacourt_2166_frame_0021_png.rf.f3b5c0	7	-	18	21.71	0.215
368	0368_nbacourt_0695_frame_0003_png.rf.c275da.jpg	nbacourt_0695_frame_0003_png.rf.c275da	6	-	13	21.71	0.147
369	0369_nbacourt_1480_frame_0007_png.rf.f1cf2a.jpg	nbacourt_1480_frame_0007_png.rf.f1cf2a	5	-	9	21.71	0.276
370	0370_nbacourt_1968_frame_0031_png.rf.578c6e.jpg	nbacourt_1968_frame_0031_png.rf.578c6e	6	-	12	21.71	0.184
371	0371_nbacourt_0566_frame_0003_png.rf.2aef74.jpg	nbacourt_0566_frame_0003_png.rf.2aef74	6	-	13	21.68	0.194
372	0372_nbacourt_0083_frame_0000_png.rf.a27f26.jpg	nbacourt_0083_frame_0000_png.rf.a27f26	6	-	15	21.63	0.123
373	0373_nbacourt_0313_frame_0001_png.rf.ee15b4.jpg	nbacourt_0313_frame_0001_png.rf.ee15b4	6	-	15	21.62	0.180
374	0374_nbacourt_0865_frame_0004_png.rf.8bb0b5.jpg	nbacourt_0865_frame_0004_png.rf.8bb0b5	5	-	12	21.62	0.235
